.9pm,Soundpack/Custom/9pm.wav,0.5,2.191145833333333
.D:,Soundpack/Custom/captial_d_colon.wav,0.5,1.7968541666666666
.a,Soundpack/Custom/gawr-gura-a.mp3,0.5,1.9
.aa,Soundpack/Custom/aa.wav,0.02,1.0443083900226757
.aaaooo,Soundpack/Custom/aaaooo.wav,0.5,1.2167120181405895
.aaaugh,Soundpack/Custom/aaaugh.wav,1.0,0.9401041666666666
.aack,Soundpack/Custom/pain4.wav,0.3,0.38866213151927437
.acnl,Soundpack/Custom/acnl.wav,0.5,6.664541666666667
.ae,Soundpack/Custom/ae.wav,0.02,0.3475283446712018
.aeiou,Soundpack/Custom/aeiou.wav,0.7,0.603718820861678
.again,Soundpack/Custom/again.mp3,1.0,3.1
.ahh2,Soundpack/Custom/zaytoven_ahh.mp3,0.5,0.7
.aim,Soundpack/Custom/aim.wav,0.1,0.373375
.alala,Soundpack/Custom/alala.wav,0.4,0.9417083333333334
.allthe,Soundpack/Custom/allthe.wav,0.15,1.3047392290249433
.alrighty,Soundpack/Custom/allllrighty-then.mp3,0.5,1.7
.amazing,Soundpack/Custom/thats-amazing_i8ctuCt.mp3,0.5,1.2
.amen,Soundpack/Custom/amen.wav,0.5,1.6181875
.amongus,Soundpack/Custom/amongus.wav,1.0,0.5516326530612244
.ao,Soundpack/Custom/ao.wav,0.02,0.34718820861678007
.aol,Soundpack/Custom/aol-instant-messenger-trimmed.mp3,0.4,1.7
.arcane,Soundpack/Custom/arcane_circle.wav,0.4,1.5343333333333333
.argh,Soundpack/Custom/pain1.wav,0.3,0.8274829931972789
.armpit,Soundpack/Custom/armpit_enjoyer.mp3,0.15,0.9
.atonements,Soundpack/Custom/atonements.wav,0.5,1.8805
.attacked,Soundpack/Custom/attacked.wav,0.4,0.6925396825396826
.awp,Soundpack/Custom/cs_go-awp-sound.mp3,0.3,2.0
.awpflicks,Soundpack/Custom/awpflicks.wav,0.1,0.9883333333333333
.aww,Soundpack/Custom/aww.wav,0.5,1.5189115646258504
.ay,Soundpack/Custom/ay.wav,0.02,1.3901360544217687
.ayaya,Soundpack/Custom/ayaya.wav,0.4,0.7498185941043084
.ayayay,Soundpack/Custom/ayayay.wav,0.4,1.13075
.aye,Soundpack/Custom/aye.wav,0.15,1.7298866213151927
.backhere,Soundpack/Custom/Get_Your_Ass_Back_Here.wav,0.4,1.8463038548752835
.bad,Soundpack/Custom/bad-to-the-bone-meme.mp3,0.2,2.5
.badben1,Soundpack/Custom/bad_ben_ass.wav,0.4,0.6327437641723356
.badben2,Soundpack/Custom/bad_ben_fuck.wav,0.4,0.4382766439909297
.badben3,Soundpack/Custom/bad_ben_shit.wav,0.4,0.6501587301587302
.badben4,Soundpack/Custom/bad_ben_god_damn_it.wav,0.4,0.7343310657596371
.badong,Soundpack/Custom/badong.wav,0.4,2.081111111111111
.baja,Soundpack/Custom/baja_blast_moment.wav,1.0,2.324125
.bald,Soundpack/Custom/bald.wav,0.6,0.8185034013605442
.baldman,Soundpack/Custom/ElevenLabs_2024-06-14T07_56_51_Adam_pre_s85_sb75_se24_b_m2.mp3,0.4,2.2
.ballin,Soundpack/Custom/ballin.mp3,0.15,1.5
.balls,Soundpack/Custom/balls.mp3,0.2,2.0
.banjo,Soundpack/Custom/vc_buddy_appeal03.wav,0.6,0.40441666666666665
.banjo2,Soundpack/Custom/vc_buddy_ottotto.wav,0.6,0.4898958333333333
.banjo3,Soundpack/Custom/vc_buddy_wakeup.wav,0.6,0.35383333333333333
.banjo4,Soundpack/Custom/vc_buddy_knockout.wav,0.6,2.3036875
.basuta,Soundpack/Custom/potemkin_basuta.wav,0.6,5.110430839002268
.bb1,Soundpack/Custom/bb1.ogg,0.3,0.9
.bb2,Soundpack/Custom/bb2.ogg,0.3,1.3
.bb3,Soundpack/Custom/bb3.wav,0.5,2.6416326530612246
.beter,Soundpack/Custom/ey_beter.wav,0.4,1.0153061224489797
.better,Soundpack/Custom/you_could_be_better.wav,0.8,2.2159791666666666
.bigger,Soundpack/Custom/bigger.wav,0.3,2.066575963718821
.bigot,Soundpack/Custom/bigot.wav,0.5,0.7566666666666667
.bill1,Soundpack/Custom/bill1.wav,0.2,1.1372083333333334
.bill2,Soundpack/Custom/bill2.wav,0.2,0.80575
.bill3,Soundpack/Custom/bill3.wav,0.2,0.72575
.bill4,Soundpack/Custom/bill4.wav,0.2,0.8000416666666667
.birb,Soundpack/Custom/OISEAU57.wav,0.5,0.49342403628117915
.bite,Soundpack/Custom/bite_of_87.wav,0.7,1.7349375
.bitties,Soundpack/Custom/tig_ol_bitties.wav,0.15,2.4065532879818594
.bj,Soundpack/Custom/bj.mp3,0.05,2.9
.black,Soundpack/Custom/black.wav,0.7,1.2720833333333332
.blast,Soundpack/Custom/blast.wav,0.3,2.3148541666666667
.blegh,Soundpack/Custom/Kirby-blegh.wav,0.15,0.7362291666666667
.blind,Soundpack/Custom/blind.wav,0.65,2.6026666666666665
.blj,Soundpack/Custom/npc-yc_mario-win.wav,0.5,1.0387755102040817
.bll,Soundpack/Custom/bll.mp3,0.2,2.1
.blm,Soundpack/Custom/blm.wav,0.3,1.7573333333333334
.blunt,Soundpack/Custom/blunt.wav,0.3,1.8614583333333334
.bmb1,Soundpack/Custom/bmb1.wav,0.1,2.1453061224489796
.bmb2,Soundpack/Custom/bmb2.wav,0.1,1.7408616780045352
.bmb3,Soundpack/Custom/bmb3.wav,0.1,1.290249433106576
.bmb4,Soundpack/Custom/bmb4.wav,0.1,3.4202267573696146
.bmb5,Soundpack/Custom/bmb5.wav,0.1,1.280045351473923
.bmbda,Soundpack/Custom/bmbda.wav,0.1,1.5718820861678005
.bnd,Soundpack/Custom/boy-next-door.mp3,0.3,1.1
.bombplant,Soundpack/Custom/bombplant.wav,0.1,1.3836458333333332
.boost,Soundpack/Custom/you_got_boost_power.wav,0.5,2.192
.boss,Soundpack/Custom/boss_of_this_gym.wav,1.0,1.6117233560090702
.bowling,Soundpack/Custom/bowling.wav,0.4,2.2644583333333332
.bowser,Soundpack/Custom/Sample_0063.wav,0.25,1.13553125
.boy,Soundpack/Custom/boy.wav,0.6,0.5328571428571428
.boyfriend,Soundpack/Custom/not_your_boyfriend.wav,0.6,1.4947845804988662
.bp,Soundpack/Custom/bp.wav,0.02,1.3993877551020408
.braccus,Soundpack/Custom/Braccus_Slurp.wav,0.7,2.7999791666666667
.brainlag,Soundpack/Custom/brainlag.mp3,0.2,6.3
.brainpower,Soundpack/Custom/brain_power.mp3,0.3,1.4
.brawl,Soundpack/Custom/brawl.wav,0.1,8.6662358276644
.break,Soundpack/Custom/break.wav,0.1,3.96843537414966
.breathing,Soundpack/Custom/breathing.wav,1.0,1.2197708333333332
.breathingin,Soundpack/Custom/breathing_in.wav,0.2,1.8243990929705216
.brode,Soundpack/Custom/ben-brode2_1.wav,0.2,5.127324263038549
.broke,Soundpack/Custom/broke.wav,0.5,1.6718367346938776
